step,tokens_B_from_draft,GDN,MixerLoop,FullLoop
61400,8.0478208,3.135575294494629,3.0974833965301514,3.0959739685058594
61420,8.05044224,3.175839424133301,3.134986162185669,3.137688159942627
61440,8.05306368,3.2106401920318604,3.1715714931488037,3.172919750213623
61460,8.05568512,3.1164917945861816,3.080258846282959,3.0804085731506348
61480,8.05830656,3.191318988800049,3.1536288261413574,3.1549088954925537
61500,8.060928,3.235687732696533,3.2015671730041504,3.2039003372192383
61520,8.06354944,3.1042652130126953,3.072730302810669,3.0672285556793213
61540,8.06617088,3.1706748008728027,3.1367037296295166,3.1411960124969482
61560,8.06879232,3.13533353805542,3.102679491043091,3.1024765968322754
61580,8.07141376,3.168093204498291,3.129805088043213,3.1266562938690186
61600,8.0740352,3.1598892211914062,3.1215338706970215,3.122185230255127
61620,8.07665664,3.270749807357788,3.2378318309783936,3.2374515533447266
61640,8.07927808,3.1686177253723145,3.1288819313049316,3.133765459060669
61660,8.08189952,3.186438798904419,3.1544559001922607,3.1538245677948
61680,8.08452096,3.1527347564697266,3.123162269592285,3.125539779663086
61700,8.0871424,3.175420045852661,3.1392433643341064,3.1377599239349365
61720,8.08976384,3.1593141555786133,3.128458023071289,3.1284375190734863
61740,8.09238528,3.1254255771636963,3.0893478393554688,3.087700366973877
61760,8.09500672,3.1143550872802734,3.076260805130005,3.0788397789001465
61780,8.09762816,3.2274527549743652,3.199402093887329,3.2020668983459473
61800,8.1002496,3.1397042274475098,3.108419895172119,3.1048755645751953
61820,8.10287104,3.169271469116211,3.128180742263794,3.130096912384033
61840,8.10549248,3.1543729305267334,3.1182303428649902,3.1162972450256348
61860,8.10811392,3.141559600830078,3.1018636226654053,3.1049277782440186
61880,8.11073536,3.167451858520508,3.133571147918701,3.132443428039551
61900,8.1133568,3.180413007736206,3.1423821449279785,3.1426267623901367
61920,8.11597824,3.2420740127563477,3.2121565341949463,3.2107319831848145
61940,8.11859968,3.1381378173828125,3.1009557247161865,3.102384328842163
61960,8.12122112,3.1832234859466553,3.1513004302978516,3.1514124870300293
61980,8.12384256,3.094543933868408,3.057252883911133,3.059783458709717
62000,8.126464,3.173353433609009,3.135373592376709,3.13452410697937
62020,8.12908544,3.124558925628662,3.09171724319458,3.0917887687683105
62040,8.13170688,3.172879695892334,3.130218982696533,3.13468861579895
62060,8.13432832,3.1991748809814453,3.164332389831543,3.1650729179382324
62080,8.13694976,3.1563968658447266,3.1202893257141113,3.1193556785583496
62100,8.1395712,3.1546499729156494,3.1222739219665527,3.122471809387207
62120,8.14219264,3.1065926551818848,3.0687789916992188,3.0671145915985107
62140,8.14481408,3.165955066680908,3.128791570663452,3.1282451152801514
62160,8.14743552,3.0717966556549072,3.0391759872436523,3.038153648376465
62180,8.15005696,3.1701693534851074,3.1354355812072754,3.135017156600952
62200,8.1526784,3.2392971515655518,3.201728343963623,3.20678448677063
62220,8.15529984,3.110285997390747,3.077500820159912,3.0765304565429688
62240,8.15792128,3.1897525787353516,3.15167236328125,3.148407459259033
62260,8.16054272,3.126887321472168,3.0922775268554688,3.0936145782470703
62280,8.16316416,3.1506295204162598,3.1112091541290283,3.112149715423584
62300,8.1657856,3.2044692039489746,3.1699166297912598,3.1710963249206543
62320,8.16840704,3.1962857246398926,3.1596896648406982,3.163358449935913
62340,8.17102848,3.119328022003174,3.087381362915039,3.085160732269287
62360,8.17364992,3.158726453781128,3.121340751647949,3.1232564449310303
62380,8.17627136,3.140889883041382,3.1041224002838135,3.100619316101074
62400,8.1788928,3.1362898349761963,3.105830192565918,3.1053669452667236
62420,8.18151424,3.1694588661193848,3.138033390045166,3.1373486518859863
62440,8.18413568,3.114290475845337,3.0804858207702637,3.079014539718628
62460,8.18675712,3.118004322052002,3.08538556098938,3.083812713623047
62480,8.18937856,3.156792163848877,3.1175832748413086,3.122093915939331
62500,8.192,3.243086576461792,3.2114577293395996,3.2052392959594727
62520,8.19462144,3.205864906311035,3.1732676029205322,3.1723532676696777
62540,8.19724288,3.2223026752471924,3.1878185272216797,3.1870856285095215
62560,8.19986432,3.1916627883911133,3.1604466438293457,3.154606819152832
62580,8.20248576,3.1217520236968994,3.085965633392334,3.0872180461883545
62600,8.2051072,3.133876323699951,3.1006648540496826,3.106027603149414
62620,8.20772864,3.149892568588257,3.1149682998657227,3.109673500061035
62640,8.21035008,3.1955621242523193,3.1602911949157715,3.160038471221924
62660,8.21297152,3.2780115604400635,3.2398109436035156,3.23909854888916
62680,8.21559296,3.134195566177368,3.0975165367126465,3.0944643020629883
62700,8.2182144,3.175872325897217,3.1458475589752197,3.145601511001587
62720,8.22083584,3.1112940311431885,3.0689704418182373,3.0661230087280273
62740,8.22345728,3.138308048248291,3.10292649269104,3.101020336151123
62760,8.22607872,3.1738710403442383,3.1404500007629395,3.1399354934692383
62780,8.22870016,3.18190860748291,3.1421775817871094,3.1439108848571777
62800,8.2313216,3.1964402198791504,3.1603174209594727,3.161872386932373
62820,8.23394304,3.1348276138305664,3.098090648651123,3.1005005836486816
62840,8.23656448,3.1979963779449463,3.1565518379211426,3.1616454124450684
62860,8.23918592,3.182676315307617,3.147972345352173,3.1489737033843994
62880,8.24180736,3.1831932067871094,3.1423499584198,3.139770269393921
62900,8.2444288,3.206645965576172,3.170233726501465,3.1685376167297363
62920,8.24705024,3.146268129348755,3.1073827743530273,3.1122219562530518
62940,8.24967168,3.1690101623535156,3.135690927505493,3.1349666118621826
62960,8.25229312,3.1148488521575928,3.0798497200012207,3.0819931030273438
62980,8.25491456,3.128322124481201,3.089921474456787,3.089982509613037
63000,8.257536,3.1300606727600098,3.0973525047302246,3.0945048332214355
63020,8.26015744,3.2078208923339844,3.1688973903656006,3.1730844974517822
63040,8.26277888,3.1496810913085938,3.118893623352051,3.1186912059783936
63060,8.26540032,3.228201389312744,3.1890878677368164,3.1897850036621094
63080,8.26802176,3.1610629558563232,3.1295487880706787,3.1298532485961914
63100,8.2706432,3.2407572269439697,3.203988552093506,3.2052834033966064
63120,8.27326464,3.150200366973877,3.1122689247131348,3.112720489501953
63140,8.27588608,3.17478609085083,3.1376419067382812,3.1370091438293457
63160,8.27850752,3.1598060131073,3.131352663040161,3.128603219985962
63180,8.28112896,3.2050557136535645,3.167541265487671,3.1684226989746094
63200,8.2837504,3.140227794647217,3.1047260761260986,3.1041793823242188
63220,8.28637184,3.230886697769165,3.2004945278167725,3.1983931064605713
63240,8.28899328,3.177159547805786,3.14436674118042,3.1441900730133057
63260,8.29161472,3.181630849838257,3.146723508834839,3.1432909965515137
63280,8.29423616,3.1163816452026367,3.0826470851898193,3.0790295600891113
63300,8.2968576,3.1403040885925293,3.1047468185424805,3.1062779426574707
63320,8.29947904,3.213810443878174,3.1768605709075928,3.173880100250244
63340,8.30210048,3.202836036682129,3.170506715774536,3.1733157634735107
63360,8.30472192,3.1395339965820312,3.106276750564575,3.107203722000122
63380,8.30734336,3.1339969635009766,3.0998458862304688,3.0978007316589355
63400,8.3099648,3.188159465789795,3.155674695968628,3.1545066833496094
63420,8.31258624,3.16664719581604,3.1332969665527344,3.130941390991211
63440,8.31520768,3.1582350730895996,3.1295852661132812,3.125609874725342
63460,8.31782912,3.148369312286377,3.117305040359497,3.121232032775879
63480,8.32045056,3.107065200805664,3.069882392883301,3.0712485313415527
63500,8.323072,3.161543607711792,3.126892566680908,3.1213951110839844
63520,8.32569344,3.135535955429077,3.104252576828003,3.101022720336914
63540,8.32831488,3.1869380474090576,3.147127151489258,3.1470470428466797
63560,8.33093632,3.1727800369262695,3.139241933822632,3.1407816410064697
63580,8.33355776,3.1133780479431152,3.0775792598724365,3.0756173133850098
63600,8.3361792,3.1724023818969727,3.135695219039917,3.1337876319885254
63620,8.33880064,3.135066509246826,3.102104663848877,3.095813512802124
63640,8.34142208,3.186826467514038,3.151675224304199,3.1531991958618164
63660,8.34404352,3.1603381633758545,3.1279048919677734,3.125337839126587
63680,8.34666496,3.1294760704040527,3.0919971466064453,3.092555522918701
63700,8.3492864,3.103722095489502,3.067807674407959,3.0655057430267334
63720,8.35190784,3.127216100692749,3.0921032428741455,3.0920162200927734
63740,8.35452928,3.1097888946533203,3.0788702964782715,3.0750932693481445
63760,8.35715072,3.211045742034912,3.1718051433563232,3.1736602783203125
63780,8.35977216,3.1158993244171143,3.0789380073547363,3.07848858833313
63800,8.3623936,3.1175589561462402,3.080444097518921,3.0768728256225586
63820,8.36501504,3.1044304370880127,3.063929557800293,3.069143295288086
63840,8.36763648,3.18283748626709,3.1497976779937744,3.1476519107818604
63860,8.37025792,3.150376319885254,3.1157093048095703,3.121108293533325
63880,8.37287936,3.210361957550049,3.1755824089050293,3.177170753479004
63900,8.3755008,3.1223182678222656,3.0876352787017822,3.0895023345947266
63920,8.37812224,3.2172884941101074,3.186541795730591,3.1858930587768555
63940,8.38074368,3.1649882793426514,3.130863666534424,3.1292338371276855
63960,8.38336512,3.1029906272888184,3.0611469745635986,3.0582149028778076
63980,8.38598656,3.1439871788024902,3.108797788619995,3.104024648666382
64000,8.388608,3.1390137672424316,3.098268985748291,3.1017658710479736
64020,8.39122944,3.1846914291381836,3.1507163047790527,3.1514036655426025
64040,8.39385088,3.143608331680298,3.109862804412842,3.110853910446167
64060,8.39647232,3.199239492416382,3.1648077964782715,3.164980411529541
64080,8.39909376,3.110443592071533,3.0716395378112793,3.073730230331421
64100,8.4017152,3.158808469772339,3.1216533184051514,3.119682788848877
64120,8.40433664,3.1416571140289307,3.1066579818725586,3.101524591445923
64140,8.40695808,3.3001608848571777,3.2667622566223145,3.2680864334106445
64160,8.40957952,3.11057710647583,3.070338249206543,3.070791006088257
64180,8.41220096,3.1633901596069336,3.1264209747314453,3.1254477500915527
64200,8.4148224,3.1392385959625244,3.106102228164673,3.1065173149108887
64220,8.41744384,3.1588549613952637,3.1221485137939453,3.1257553100585938
64240,8.42006528,3.190884590148926,3.155460834503174,3.155485153198242
64260,8.42268672,3.130341053009033,3.089989185333252,3.0912225246429443
64280,8.42530816,3.1694047451019287,3.1373491287231445,3.135540246963501
64300,8.4279296,3.1514241695404053,3.1179277896881104,3.11440372467041
64320,8.43055104,3.2572433948516846,3.222479820251465,3.2201151847839355
64340,8.43317248,3.1711487770080566,3.134732723236084,3.1384007930755615
64360,8.43579392,3.1762192249298096,3.139472007751465,3.1406781673431396
64380,8.43841536,3.1393535137176514,3.106008768081665,3.1078708171844482
64400,8.4410368,3.131072998046875,3.1013946533203125,3.0944042205810547
64420,8.44365824,3.0788207054138184,3.0411815643310547,3.0406200885772705
64440,8.44627968,3.1486783027648926,3.115921974182129,3.1134469509124756
64460,8.44890112,3.170158624649048,3.1311845779418945,3.1333870887756348
64480,8.45152256,3.2080352306365967,3.1757922172546387,3.171563148498535
64500,8.454144,3.1725430488586426,3.139767646789551,3.142197370529175
64520,8.45676544,3.1850829124450684,3.15106201171875,3.153573989868164
64540,8.45938688,3.189635753631592,3.153078079223633,3.154747486114502
64560,8.46200832,3.183316707611084,3.1540794372558594,3.1531543731689453
64580,8.46462976,3.1513009071350098,3.1102805137634277,3.110924243927002
64600,8.4672512,3.1365714073181152,3.1019575595855713,3.0994455814361572
64620,8.46987264,3.208038330078125,3.1711788177490234,3.1699206829071045
64640,8.47249408,3.197608709335327,3.1586337089538574,3.159809112548828
64660,8.47511552,3.076467990875244,3.038846254348755,3.0376858711242676
64680,8.47773696,3.1691746711730957,3.1384994983673096,3.140409469604492
64700,8.4803584,3.163133144378662,3.1250691413879395,3.127929925918579
64720,8.48297984,3.18900203704834,3.154878616333008,3.1540579795837402
64740,8.48560128,3.1658337116241455,3.132357597351074,3.134268283843994
64760,8.48822272,3.152484893798828,3.1223185062408447,3.1133408546447754
64780,8.49084416,3.1655259132385254,3.1319944858551025,3.132704973220825
64800,8.4934656,3.167041778564453,3.1386160850524902,3.1342220306396484
64820,8.49608704,3.188710927963257,3.154113292694092,3.149271249771118
64840,8.49870848,3.209658622741699,3.182016372680664,3.176814556121826
64860,8.50132992,3.211771011352539,3.1791343688964844,3.1818807125091553
64880,8.50395136,3.105970621109009,3.074409008026123,3.0708179473876953
64900,8.5065728,3.118311882019043,3.076723575592041,3.074995279312134
64920,8.50919424,3.140665054321289,3.1025280952453613,3.103341817855835
64940,8.51181568,3.228210687637329,3.192991256713867,3.1949918270111084
64960,8.51443712,3.1722869873046875,3.137406826019287,3.1368966102600098
64980,8.51705856,3.1382222175598145,3.110567092895508,3.1042685508728027
65000,8.51968,3.142228603363037,3.107023239135742,3.1039071083068848
65020,8.52230144,3.1477580070495605,3.1152944564819336,3.1163578033447266
65040,8.52492288,3.177522659301758,3.142056465148926,3.1370530128479004
65060,8.52754432,3.1717796325683594,3.1396594047546387,3.1351242065429688
65080,8.53016576,3.196065902709961,3.157721996307373,3.1577281951904297
65100,8.5327872,3.138897180557251,3.1040749549865723,3.1016368865966797
65120,8.53540864,3.1680240631103516,3.1314263343811035,3.13454532623291
65140,8.53803008,3.1649765968322754,3.1327195167541504,3.129080295562744
65160,8.54065152,3.150003671646118,3.119053840637207,3.1203179359436035
65180,8.54327296,3.058452606201172,3.024240493774414,3.022946834564209
65200,8.5458944,3.1960082054138184,3.1620776653289795,3.1632754802703857
65220,8.54851584,3.1536436080932617,3.121591091156006,3.1199450492858887
65240,8.55113728,3.193366765975952,3.155714750289917,3.1535651683807373
65260,8.55375872,3.112659215927124,3.0832016468048096,3.0779411792755127
65280,8.55638016,3.120380401611328,3.0887434482574463,3.0862393379211426
65300,8.5590016,3.1861016750335693,3.149756669998169,3.147510051727295
65320,8.56162304,3.139517307281494,3.0973732471466064,3.0987484455108643
65340,8.56424448,3.1941168308258057,3.1551241874694824,3.154738187789917
65360,8.56686592,3.09487247467041,3.0562825202941895,3.058901071548462
65380,8.56948736,3.199154853820801,3.163377523422241,3.165144681930542
65400,8.5721088,3.1033775806427,3.0662899017333984,3.064765214920044
65420,8.57473024,3.140535354614258,3.1005897521972656,3.1035547256469727
65440,8.57735168,3.1265625953674316,3.089517116546631,3.0866708755493164
65460,8.57997312,3.115011215209961,3.0800600051879883,3.0813732147216797
65480,8.58259456,3.1752583980560303,3.137723684310913,3.1323814392089844
65500,8.585216,3.0829763412475586,3.0428342819213867,3.043769598007202
65520,8.58783744,3.212637186050415,3.1773858070373535,3.175586462020874
65540,8.59045888,3.1820738315582275,3.1445958614349365,3.1445517539978027
65560,8.59308032,3.1278202533721924,3.0923476219177246,3.0898334980010986
65580,8.59570176,3.186016082763672,3.1558690071105957,3.1531624794006348
65600,8.5983232,3.0732007026672363,3.0337460041046143,3.0388541221618652
65620,8.60094464,3.1986117362976074,3.1658248901367188,3.164743185043335
65640,8.60356608,3.109058380126953,3.068240165710449,3.0646731853485107
65660,8.60618752,3.1560416221618652,3.118439197540283,3.1194612979888916
65680,8.60880896,3.1710052490234375,3.131882905960083,3.129711627960205
65700,8.6114304,3.1552391052246094,3.1218838691711426,3.1244099140167236
65720,8.61405184,3.1999306678771973,3.1596689224243164,3.15946364402771
65740,8.61667328,3.1362929344177246,3.0977425575256348,3.101142644882202
65760,8.61929472,3.250584363937378,3.2116236686706543,3.2114109992980957
65780,8.62191616,3.20310115814209,3.164686441421509,3.169919967651367
65800,8.6245376,3.17490816116333,3.137099027633667,3.1378884315490723
65820,8.62715904,3.18074369430542,3.144008159637451,3.1426467895507812
65840,8.62978048,3.158623695373535,3.125197410583496,3.1213011741638184
65860,8.63240192,3.1982686519622803,3.164344549179077,3.1677613258361816
65880,8.63502336,3.1909732818603516,3.1526079177856445,3.156853437423706
65900,8.6376448,3.1420037746429443,3.105607509613037,3.1025772094726562
65920,8.64026624,3.2217330932617188,3.1855080127716064,3.1827478408813477
65940,8.64288768,3.1748414039611816,3.137467861175537,3.136704206466675
65960,8.64550912,3.1447064876556396,3.1125130653381348,3.1079118251800537
65980,8.64813056,3.1690030097961426,3.1317667961120605,3.1333742141723633
66000,8.650752,3.2240843772888184,3.1887025833129883,3.1860978603363037
66020,8.65337344,3.2239670753479004,3.1891846656799316,3.186659097671509
66040,8.65599488,3.1637473106384277,3.1327552795410156,3.1337027549743652
66060,8.65861632,3.1105198860168457,3.0750317573547363,3.075223207473755
66080,8.66123776,3.0901074409484863,3.0519585609436035,3.054349184036255
66100,8.6638592,3.134866952896118,3.09971284866333,3.097834587097168
66120,8.66648064,3.148186445236206,3.113119602203369,3.1104183197021484
66140,8.66910208,3.2259325981140137,3.1881308555603027,3.1842284202575684
66160,8.67172352,3.1785669326782227,3.1401278972625732,3.1415040493011475
66180,8.67434496,3.179933547973633,3.145199775695801,3.1398391723632812
66200,8.6769664,3.1805949211120605,3.1444106101989746,3.145176649093628
66220,8.67958784,3.1248278617858887,3.0895183086395264,3.087599754333496
66240,8.68220928,3.2050960063934326,3.1668007373809814,3.1648783683776855
66260,8.68483072,3.1585466861724854,3.1212587356567383,3.1252875328063965
66280,8.68745216,3.163909912109375,3.128481388092041,3.1290760040283203
66300,8.6900736,3.2009246349334717,3.167839527130127,3.165670394897461
66320,8.69269504,3.1374220848083496,3.1043665409088135,3.1029903888702393
66340,8.69531648,3.185149669647217,3.150726556777954,3.148352861404419
66360,8.69793792,3.1284568309783936,3.092869758605957,3.0901100635528564
66380,8.70055936,3.1955020427703857,3.1649413108825684,3.163579225540161
66400,8.7031808,3.1937928199768066,3.1567811965942383,3.155931234359741
66420,8.70580224,3.1138339042663574,3.0864524841308594,3.0807933807373047
66440,8.70842368,3.1696555614471436,3.130044937133789,3.128255844116211
66460,8.71104512,3.1479313373565674,3.109100580215454,3.112724781036377
66480,8.71366656,3.1531403064727783,3.11600661277771,3.119608163833618
66500,8.716288,3.115903377532959,3.0876083374023438,3.083355665206909
66520,8.71890944,3.1806132793426514,3.1444430351257324,3.1469995975494385
66540,8.72153088,3.1916396617889404,3.1599459648132324,3.1595075130462646
66560,8.72415232,3.216423511505127,3.1809613704681396,3.179475784301758
66580,8.72677376,3.1288371086120605,3.0905141830444336,3.085479497909546
66600,8.7293952,3.1833534240722656,3.1495308876037598,3.1510074138641357
66620,8.73201664,3.19962739944458,3.1679248809814453,3.1661949157714844
66640,8.73463808,3.1738767623901367,3.140011787414551,3.141860008239746
66660,8.73725952,3.1437501907348633,3.108583450317383,3.1048038005828857
66680,8.73988096,3.18361234664917,3.148589611053467,3.1423850059509277
66700,8.7425024,3.0968194007873535,3.0634379386901855,3.06099534034729
66720,8.74512384,3.1504406929016113,3.119630813598633,3.112802505493164
66740,8.74774528,3.1394190788269043,3.1004366874694824,3.0967752933502197
66760,8.75036672,3.1655800342559814,3.132441282272339,3.1299479007720947
66780,8.75298816,3.1228933334350586,3.0885238647460938,3.080998182296753
66800,8.7556096,3.1799659729003906,3.1470389366149902,3.1491124629974365
66820,8.75823104,3.185725688934326,3.1512203216552734,3.1493191719055176
66840,8.76085248,3.2483019828796387,3.2146077156066895,3.213608503341675
66860,8.76347392,3.1975324153900146,3.165472984313965,3.166325807571411
66880,8.76609536,3.1472725868225098,3.112109422683716,3.1099510192871094
66900,8.7687168,3.150452136993408,3.1205267906188965,3.1172738075256348
66920,8.77133824,3.1965036392211914,3.1588244438171387,3.1595051288604736
66940,8.77395968,3.223421573638916,3.190739154815674,3.1897990703582764
66960,8.77658112,3.1167306900024414,3.0840871334075928,3.082594633102417
66980,8.77920256,3.121272563934326,3.0907883644104004,3.088287591934204
67000,8.781824,3.0956382751464844,3.0564587116241455,3.057147741317749
67020,8.78444544,3.1604299545288086,3.127124547958374,3.1295816898345947
67040,8.78706688,3.207016944885254,3.170503616333008,3.172600030899048
67060,8.78968832,3.1747303009033203,3.14125394821167,3.137646436691284
67080,8.79230976,3.130560874938965,3.0954933166503906,3.0955865383148193
67100,8.7949312,3.1445791721343994,3.107994556427002,3.1061391830444336
67120,8.79755264,3.1495847702026367,3.1174237728118896,3.117220163345337
67140,8.80017408,3.14723539352417,3.1083483695983887,3.1054844856262207
67160,8.80279552,3.152061939239502,3.1130447387695312,3.111401081085205
67180,8.80541696,3.16701078414917,3.1301286220550537,3.128511428833008
67200,8.8080384,3.1164932250976562,3.0846316814422607,3.0827014446258545
67220,8.81065984,3.054076671600342,3.0237112045288086,3.019724130630493
67240,8.81328128,3.1494369506835938,3.1133170127868652,3.107849359512329
67260,8.81590272,3.2288973331451416,3.191720485687256,3.183323383331299
67280,8.81852416,3.065021276473999,3.0283260345458984,3.02030873298645
67300,8.8211456,3.1532557010650635,3.1127631664276123,3.1099843978881836
67320,8.82376704,3.1461782455444336,3.112659454345703,3.1152122020721436
67340,8.82638848,3.132728338241577,3.102731227874756,3.096924066543579
67360,8.82900992,3.258683204650879,3.2245469093322754,3.225611925125122
67380,8.83163136,3.227942943572998,3.1930017471313477,3.188206195831299
67400,8.8342528,3.1800928115844727,3.147831916809082,3.1484017372131348
67420,8.83687424,3.141002893447876,3.109973192214966,3.1028785705566406
67440,8.83949568,3.1580910682678223,3.119953155517578,3.1232054233551025
67460,8.84211712,3.110008716583252,3.0755558013916016,3.071857213973999
67480,8.84473856,3.1791629791259766,3.1431615352630615,3.143052816390991
67500,8.84736,3.151055335998535,3.111844778060913,3.1174628734588623
67520,8.84998144,3.089930534362793,3.052213191986084,3.0559895038604736
67540,8.85260288,3.107050895690918,3.072498321533203,3.0701377391815186
67560,8.85522432,3.170541524887085,3.136711835861206,3.1318373680114746
67580,8.85784576,3.1117794513702393,3.076566696166992,3.072920799255371
67600,8.8604672,3.1119813919067383,3.0795249938964844,3.080958843231201
67620,8.86308864,3.1229476928710938,3.088223934173584,3.0860939025878906
67640,8.86571008,3.179994583129883,3.146350860595703,3.144545555114746
67660,8.86833152,3.2504892349243164,3.2128000259399414,3.2139689922332764
67680,8.87095296,3.0682263374328613,3.0345799922943115,3.029315710067749
67700,8.8735744,3.1828763484954834,3.1469364166259766,3.1434085369110107
67720,8.87619584,3.2024784088134766,3.163773536682129,3.1631720066070557
67740,8.87881728,3.1883790493011475,3.149662733078003,3.149503231048584
67760,8.88143872,3.1857268810272217,3.1447415351867676,3.1493539810180664
67780,8.88406016,3.164247989654541,3.126835823059082,3.1247048377990723
67800,8.8866816,3.133335828781128,3.098956346511841,3.097372055053711
67820,8.88930304,3.114685535430908,3.080571413040161,3.0744595527648926
67840,8.89192448,3.147481918334961,3.1128766536712646,3.1116087436676025
67860,8.89454592,3.2049665451049805,3.167696237564087,3.1637139320373535
67880,8.89716736,3.177654504776001,3.144679069519043,3.144005060195923
67900,8.8997888,3.1250038146972656,3.0884652137756348,3.0852749347686768
67920,8.90241024,3.1393442153930664,3.110222578048706,3.1046600341796875
67940,8.90503168,3.184488534927368,3.156029224395752,3.1503429412841797
67960,8.90765312,3.1189393997192383,3.0799174308776855,3.082777976989746
67980,8.91027456,3.248196840286255,3.2118024826049805,3.209185838699341
68000,8.912896,3.166228771209717,3.1331262588500977,3.1321659088134766
68020,8.91551744,3.168863296508789,3.1345443725585938,3.134377956390381
68040,8.91813888,3.1919407844543457,3.1554923057556152,3.1560657024383545
68060,8.92076032,3.1000304222106934,3.060718059539795,3.060408592224121
68080,8.92338176,3.18137526512146,3.148686408996582,3.145664930343628
68100,8.9260032,3.2178866863250732,3.183600902557373,3.1799156665802
68120,8.92862464,3.163100004196167,3.130715847015381,3.1282505989074707
68140,8.93124608,3.1435909271240234,3.1123037338256836,3.1104397773742676
68160,8.93386752,3.1873602867126465,3.1542868614196777,3.152681589126587
68180,8.93648896,3.0686800479888916,3.0345442295074463,3.0350146293640137
68200,8.9391104,3.1627039909362793,3.1323537826538086,3.1285791397094727
68220,8.94173184,3.2051820755004883,3.172797441482544,3.171018600463867
68240,8.94435328,3.166992664337158,3.1280500888824463,3.1302926540374756
68260,8.94697472,3.110001564025879,3.0717883110046387,3.073561191558838
68280,8.94959616,3.1128947734832764,3.0715198516845703,3.070603847503662
68300,8.9522176,3.176274299621582,3.1349501609802246,3.1376407146453857
68320,8.95483904,3.185572624206543,3.1487107276916504,3.146852731704712
68340,8.95746048,3.1995444297790527,3.1656503677368164,3.166473865509033
68360,8.96008192,3.129432201385498,3.0953381061553955,3.0946850776672363
68380,8.96270336,3.180340528488159,3.1478471755981445,3.143388271331787
68400,8.9653248,3.2254562377929688,3.184227228164673,3.1858341693878174
68420,8.96794624,3.185713291168213,3.156088352203369,3.1544370651245117
68440,8.97056768,3.2266039848327637,3.187939167022705,3.186661958694458
68460,8.97318912,3.129080295562744,3.0923080444335938,3.0942468643188477
68480,8.97581056,3.1633968353271484,3.130434036254883,3.133491277694702
68500,8.978432,3.1986637115478516,3.160130023956299,3.163452625274658
68520,8.98105344,3.2146074771881104,3.1802735328674316,3.179962635040283
68540,8.98367488,3.1260788440704346,3.0869879722595215,3.093787670135498
68560,8.98629632,3.215740442276001,3.173424005508423,3.178603172302246
68580,8.98891776,3.191920280456543,3.1588966846466064,3.1592578887939453
68600,8.9915392,3.1801915168762207,3.145468235015869,3.146620273590088
68620,8.99416064,3.1577351093292236,3.127408742904663,3.1213126182556152
68640,8.99678208,3.1705684661865234,3.1403157711029053,3.13322114944458
68660,8.99940352,3.1848080158233643,3.1474483013153076,3.1440329551696777
68680,9.00202496,3.228949546813965,3.191323757171631,3.1870200634002686
68700,9.0046464,3.106654167175293,3.0699100494384766,3.07255482673645
68720,9.00726784,3.209380626678467,3.175992012023926,3.175668716430664
68740,9.00988928,3.159177541732788,3.125892162322998,3.1199374198913574
68760,9.01251072,3.1261613368988037,3.0865156650543213,3.0841102600097656
68780,9.01513216,3.203725576400757,3.1680049896240234,3.165816068649292
68800,9.0177536,3.1930956840515137,3.153535842895508,3.153412103652954
68820,9.02037504,3.093388795852661,3.0536203384399414,3.0536181926727295
68840,9.02299648,3.18361496925354,3.14589262008667,3.1405158042907715
68860,9.02561792,3.1918656826019287,3.1570065021514893,3.1543989181518555
68880,9.02823936,3.1445603370666504,3.1097352504730225,3.107590675354004
68900,9.0308608,3.1785097122192383,3.1487855911254883,3.147042751312256
68920,9.03348224,3.1428143978118896,3.1074814796447754,3.104565382003784
68940,9.03610368,3.181835889816284,3.145529270172119,3.1463794708251953
68960,9.03872512,3.211329221725464,3.177989959716797,3.177302837371826
68980,9.04134656,3.0708365440368652,3.035003662109375,3.032534122467041
69000,9.043968,3.173584222793579,3.139725923538208,3.138941764831543
69020,9.04658944,3.180506706237793,3.1425225734710693,3.14473819732666
69040,9.04921088,3.2205190658569336,3.18923020362854,3.187333822250366
69060,9.05183232,3.136692762374878,3.1055660247802734,3.1023216247558594
69080,9.05445376,3.154630661010742,3.120654821395874,3.1228485107421875
69100,9.0570752,3.181544303894043,3.137106418609619,3.1417887210845947
69120,9.05969664,3.179124593734741,3.1418862342834473,3.1472415924072266
69140,9.06231808,3.2551822662353516,3.2239696979522705,3.220010757446289
69160,9.06493952,3.0935726165771484,3.0561156272888184,3.058047294616699
69180,9.06756096,3.0998010635375977,3.065345287322998,3.065060615539551
69200,9.0701824,3.1698055267333984,3.127717971801758,3.130910873413086
69220,9.07280384,3.1539459228515625,3.115725517272949,3.1161892414093018
69240,9.07542528,3.2005810737609863,3.1567039489746094,3.156998872756958
69260,9.07804672,3.2033348083496094,3.1665024757385254,3.169559955596924
69280,9.08066816,3.1763124465942383,3.1380209922790527,3.1359381675720215
69300,9.0832896,3.1497864723205566,3.112743616104126,3.1090455055236816
69320,9.08591104,3.112905740737915,3.0759048461914062,3.0730810165405273
69340,9.08853248,3.179236650466919,3.143772602081299,3.1396963596343994
69360,9.09115392,3.1570515632629395,3.125462770462036,3.12058424949646
69380,9.09377536,3.114177942276001,3.0750300884246826,3.0755128860473633
69400,9.0963968,3.1191577911376953,3.084305763244629,3.079359769821167
69420,9.09901824,3.1135053634643555,3.079468250274658,3.0755271911621094
69440,9.10163968,3.1443123817443848,3.1092166900634766,3.1056442260742188
